audio_id,duration_s,sample_rate,n_channels,n_samples,rms_mean,rms_std,rms_max,rms_min,zcr_mean,zcr_std,zcr_max,energy,energy_db,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_band1_mean,spectral_contrast_band1_std,spectral_contrast_band2_mean,spectral_contrast_band2_std,spectral_contrast_band3_mean,spectral_contrast_band3_std,spectral_contrast_band4_mean,spectral_contrast_band4_std,spectral_contrast_band5_mean,spectral_contrast_band5_std,spectral_contrast_band6_mean,spectral_contrast_band6_std,spectral_contrast_band7_mean,spectral_contrast_band7_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,mfcc_delta1_mean,mfcc_delta2_mean,mfcc_delta3_mean,mfcc_delta4_mean,mfcc_delta5_mean,mfcc_delta6_mean,mfcc_delta7_mean,mfcc_delta8_mean,mfcc_delta9_mean,mfcc_delta10_mean,mfcc_delta11_mean,mfcc_delta12_mean,mfcc_delta13_mean,mfcc_delta14_mean,mfcc_delta15_mean,mfcc_delta16_mean,mfcc_delta17_mean,mfcc_delta18_mean,mfcc_delta19_mean,mfcc_delta20_mean,chroma_C_mean,chroma_C_std,chroma_C#_mean,chroma_C#_std,chroma_D_mean,chroma_D_std,chroma_D#_mean,chroma_D#_std,chroma_E_mean,chroma_E_std,chroma_F_mean,chroma_F_std,chroma_F#_mean,chroma_F#_std,chroma_G_mean,chroma_G_std,chroma_G#_mean,chroma_G#_std,chroma_A_mean,chroma_A_std,chroma_A#_mean,chroma_A#_std,chroma_B_mean,chroma_B_std,dominant_note,dominant_note_name,bpm,n_beats,beat_interval_mean,beat_interval_std,first_beat_time,last_beat_time,loudness_lufs,original_filename
01M0RFPVX85S698FK15G4BD67B,174.35614512471656,44100,1,7689106,0.07182334363460541,0.04801595211029053,0.22475074231624603,5.994609182380373e-06,0.05525800679809229,0.06359253809841257,0.3818359375,57393.26953125,47.58860965972514,2621.523398638895,1858.7676555318028,3319.2485445997104,1058.975668194126,5073.579965759838,4140.189499136292,0.0009424391319043934,0.0029681187588721514,10.044939848174309,4.340556412454422,15.107097689372495,5.401218673661521,18.346472407494396,5.673557683158887,21.244810275047616,6.005394556618102,18.8388076475789,5.105475565679734,17.15475836114628,4.611330066390044,53.953901426586285,3.440906431128039,-302.0664978027344,68.17567443847656,139.34698486328125,48.381553649902344,17.902774810791016,20.340316772460938,30.947877883911133,20.762470245361328,-16.688886642456055,11.762146949768066,13.060657501220703,12.784341812133789,-19.445396423339844,9.963821411132812,4.994150638580322,9.93410587310791,-12.827939987182617,8.102798461914062,-3.9125006198883057,9.202977180480957,-12.16860580444336,10.608281135559082,-12.829279899597168,9.950515747070312,-7.330655097961426,8.54489803314209,-3.482591152191162,7.698522567749023,-5.832996845245361,7.441658973693848,-3.0993168354034424,8.566702842712402,-2.537914752960205,8.422182083129883,-4.681933879852295,8.091803550720215,4.517513275146484,6.7110443115234375,1.2748664617538452,7.940514087677002,8.905938739189878e-05,5.9341429732739925e-05,9.60631005000323e-05,0.00010368112270953134,5.298677569953725e-05,0.00012043602328049019,6.161251803860068e-05,8.097830141196027e-05,0.00010230960469925776,4.3819327402161434e-05,0.00010510236461414024,5.9328158386051655e-05,6.150316767161712e-05,9.233853779733181e-05,3.355564331286587e-05,8.315699960803613e-05,5.287952080834657e-05,4.134239861741662e-05,7.586762512801215e-05,2.3806773242540658e-05,0.4710303246974945,0.36614638566970825,0.3915403187274933,0.32524681091308594,0.25851383805274963,0.28207382559776306,0.23416349291801453,0.3117762506008148,0.2736132740974426,0.2711104452610016,0.4564144015312195,0.41111475229263306,0.4120911657810211,0.28041085600852966,0.47508504986763,0.3558914065361023,0.3774429261684418,0.31268876791000366,0.2635793685913086,0.2459843009710312,0.3425058424472809,0.3447169065475464,0.32897040247917175,0.2598162889480591,7,G,120.18531976744185,326,0.5005864992150707,0.016158728839038027,6.327437641723356,169.01804988662133,-20.705756283619404,1ec5cce828b2ec2d2c42e37546af97c5_01M0RFPVX85S698FK15G4BD67B.mp3
01M0RFPVXNQE9WKJ0DC1JYWY0C,297.6533333333333,44100,1,13126512,0.2757798433303833,0.13933423161506653,0.7667977809906006,0.0,0.04446846554065255,0.03791668557087313,0.2548828125,1253181.625,60.98014018335736,2262.4900053878096,1194.4140094719824,2637.1989874472165,891.8607087173019,4850.439253150231,2590.4407196192583,0.007608900777995586,0.08651825040578842,13.377405017674933,4.9925533416468495,12.408686494896916,3.9111843189582576,15.62561513530657,5.390678772991705,15.9247385931128,5.27261002362119,15.455874133348685,3.650428125803338,16.931702176609978,4.333367238164521,54.78000715040319,6.853080494933332,-135.0741729736328,91.01444244384766,131.83949279785156,33.06132888793945,-21.927490234375,38.52958297729492,61.288551330566406,25.94106101989746,5.722602367401123,21.351024627685547,28.887325286865234,18.82622528076172,6.874081611633301,13.242084503173828,9.985271453857422,10.430039405822754,2.7424869537353516,7.470550537109375,2.2755370140075684,7.453319072723389,8.261310577392578,8.390499114990234,-4.2860236167907715,8.480626106262207,2.8019843101501465,8.387846946716309,-1.8391979932785034,10.102422714233398,3.0771889686584473,8.615900993347168,-1.507076621055603,7.689947128295898,0.38182657957077026,6.872932434082031,1.1670974493026733,7.736842632293701,0.5299568176269531,8.378832817077637,1.8334695100784302,7.748683929443359,-9.727701399242505e-05,-0.00010969449067488313,-4.716131297755055e-05,2.1589537482213927e-06,-1.3132271305948962e-06,-5.9786802012240514e-05,-0.00013598607620224357,-0.00017913960618898273,-0.00016001783660613,-8.991681534098461e-05,-1.0949920579150785e-05,3.400895366212353e-05,2.9302998882485554e-05,-7.052235105220461e-06,-4.1079416405409575e-05,-4.963160972693004e-05,-3.57605931640137e-05,-2.2162819732329808e-05,-2.954630872409325e-05,-5.7716395531315356e-05,0.6815452575683594,0.31139662861824036,0.596676230430603,0.2509782612323761,0.5709429979324341,0.2442626953125,0.5365096926689148,0.2760739326477051,0.4692126512527466,0.268681138753891,0.4594573378562927,0.24941368401050568,0.5268885493278503,0.25217437744140625,0.6088886857032776,0.33719953894615173,0.504597544670105,0.2881796956062317,0.5061289668083191,0.2730826437473297,0.5798015594482422,0.2896976172924042,0.6249451041221619,0.25954604148864746,0,C,90.66611842105263,424,0.6658857207185475,0.00660264192645663,11.052698412698414,292.722358276644,-11.426258715054795,ea39239114993f0302929d210e897c9f_01M0RFPVXNQE9WKJ0DC1JYWY0C.mp3
01M0RFPVY8ZNBRSF3M6KVT1TY2,134.89333333333335,44100,1,5948796,0.028345437720417976,0.01567554846405983,0.07406137883663177,0.0,0.0445156673605732,0.036629398990055906,0.34912109375,6241.5361328125,37.95291489025622,1935.5714464244006,1167.9062172191511,2215.809357119681,949.8696590642425,3906.8447121901627,2404.2428775672506,0.0293866153806448,0.16839581727981567,17.218067725200378,5.576125047891127,13.504554553752875,4.9250409188082775,20.755997528733864,6.0077633132816475,21.870005881893952,6.258687489261068,20.487781121861065,5.238840396640585,22.753319047390242,6.271668041963671,53.48434783757113,8.73450002790699,-388.8492126464844,107.25577545166016,149.60995483398438,43.987789154052734,-27.21613311767578,46.43682098388672,47.88387680053711,24.28343963623047,9.17844295501709,22.116107940673828,14.62060832977295,15.558445930480957,0.3834337890148163,13.098092079162598,-1.5180397033691406,10.680968284606934,3.2473952770233154,12.025025367736816,-6.540468692779541,10.758312225341797,-1.753154993057251,8.859301567077637,6.093659400939941,9.16511344909668,-4.665554523468018,8.396843910217285,2.7766852378845215,9.565814018249512,-1.7697968482971191,9.976195335388184,-3.717590093612671,10.208008766174316,4.179736137390137,12.610023498535156,-3.6241302490234375,10.936582565307617,2.0723581314086914,11.936843872070312,4.256776332855225,13.880361557006836,-2.6265236652278645e-09,5.253047330455729e-09,3.2831545815348306e-10,1.969892693409747e-09,-4.924731733524368e-10,-8.207886453837077e-11,0.0,1.3132618326139323e-09,-1.231182933381092e-09,1.0670252459377139e-09,-4.103943226918538e-11,-9.028675029831845e-10,8.207886453837077e-11,9.028675029831845e-10,1.0670252459377139e-09,8.207886453837077e-11,4.103943226918538e-11,2.8727603629263854e-10,9.849463467048736e-10,-8.207886592614955e-10,0.37988781929016113,0.36688685417175293,0.2907177209854126,0.26492664217948914,0.2893266975879669,0.3004825711250305,0.31132030487060547,0.30595970153808594,0.321289986371994,0.3206145465373993,0.31675198674201965,0.3166436553001404,0.3657550513744354,0.32326197624206543,0.3734714090824127,0.3216104209423065,0.35525962710380554,0.3202495276927948,0.32111960649490356,0.31250742077827454,0.27741146087646484,0.2798998951911926,0.33605775237083435,0.32192012667655945,0,C,172.265625,370,0.34663176200923007,0.02649266651795803,0.3831292517006803,128.29024943310657,-29.433621470312737,61b663c9b13898ba8ad5bcf34e5a7ec6_01M0RFPVY8ZNBRSF3M6KVT1TY2.mp3
01M0RFPVZ0G44ST7R8JY1PQDT3,443.7942857142857,44100,1,19571328,0.11442296206951141,0.06773389875888824,0.40367645025253296,1.5106699720490724e-05,0.06317183698595197,0.054858971504961634,0.623046875,346037.65625,55.39123361832446,2760.1565341301603,1568.2695475051357,3102.782038342931,1095.0456999583782,5650.51506735844,3401.1867876775823,0.0003859246789943427,0.002889940980821848,17.483997522897713,5.4894057658525,10.635092310053102,4.0878568041015555,15.831662428006819,5.35491603341909,19.193736413540794,5.560210018966108,20.202609343518198,5.65571269323871,20.306032769982586,5.612627310638295,54.322313615526355,4.346889663620422,-206.20339965820312,95.05902862548828,132.92007446289062,44.75086212158203,-15.793095588684082,33.18217086791992,31.888288497924805,25.802173614501953,-1.9451546669006348,20.129430770874023,18.372228622436523,13.344905853271484,-2.144252061843872,13.899626731872559,10.40275764465332,13.598113059997559,2.314586877822876,14.113509178161621,8.827754974365234,12.401269912719727,-1.2544312477111816,10.821151733398438,5.587745189666748,9.433648109436035,3.5888829231262207,10.469121932983398,6.354701519012451,10.309896469116211,6.439303398132324,10.808394432067871,3.5136590003967285,11.39815616607666,1.0138205289840698,10.398496627807617,2.214557409286499,9.311731338500977,2.693793535232544,8.868339538574219,-1.2041332721710205,8.235721588134766,-1.1935274812913121e-07,-1.7284193631894595e-07,-1.7004771279971465e-07,-1.6445929418296146e-07,-1.570496408476174e-07,-1.4856722430067748e-07,-1.3526977227229509e-07,-1.2446714947600412e-07,-1.11444123263027e-07,-9.415494162112736e-08,-7.763915732539317e-08,-6.144770026139668e-08,-4.2798834698487553e-08,-2.277781163684267e-08,-3.817092419922119e-09,1.409579830635721e-08,3.285693139787327e-08,5.2541153650054184e-08,7.03043525618341e-08,8.744384416559114e-08,0.542364239692688,0.34701186418533325,0.42518502473831177,0.2729759216308594,0.4913260042667389,0.2998177111148834,0.47520455718040466,0.3049181401729584,0.43462780117988586,0.2728392779827118,0.455761194229126,0.302480548620224,0.4196888506412506,0.24231258034706116,0.5580018162727356,0.3086327016353607,0.4613077938556671,0.2912055552005768,0.49951037764549255,0.31449711322784424,0.5101554989814758,0.30352288484573364,0.45306462049484253,0.266650527715683,7,G,129.19921875,945,0.46666205465236943,0.02984986612545046,0.3831292517006803,440.9121088435374,-17.827170154475862,def1682280c4ea113494be711008efdf_01M0RFPVZ0G44ST7R8JY1PQDT3.mp3
01M0RFPVZTW8NW05DYV61GQ7EC,307.36,44100,1,13554576,0.08824891597032547,0.061436351388692856,0.3753851056098938,0.0,0.05681486361028745,0.043224457762471274,0.5556640625,156723.4375,51.95133948707132,2743.7502853948927,1554.3757017950884,3271.1806651717447,1257.2585027821717,5826.471247438524,3727.0545052184084,0.003474871627986431,0.05145694315433502,14.619431741541561,5.445322457754302,11.384059630105932,4.9650355462995766,17.198883894654013,5.366385084896409,19.54582456899892,5.962321063668377,19.3643988266703,4.894826317493525,19.20599049069346,4.664935069651984,52.83295033431069,5.124050869077465,-241.31483459472656,135.9718017578125,123.27271270751953,45.39334487915039,-8.762139320373535,31.37255859375,26.817424774169922,25.656606674194336,-3.144740581512451,16.215896606445312,13.112126350402832,14.920158386230469,-4.581686973571777,13.333050727844238,8.0564546585083,14.311117172241211,-8.267581939697266,11.442717552185059,3.0366432666778564,12.8112211227417,-6.039004802703857,11.12247085571289,3.030308723449707,11.740985870361328,-3.7545742988586426,9.826835632324219,2.6787071228027344,10.841134071350098,-2.3433234691619873,9.56455135345459,2.2247958183288574,9.66618824005127,4.778049945831299,10.536734580993652,3.6194498538970947,8.986113548278809,2.12298583984375,9.73027229309082,2.2599353790283203,10.327881813049316,-0.0008679630700498819,-0.0011983573203906417,-0.00111826800275594,-0.0010062853107228875,-0.0008862933609634638,-0.000778948946390301,-0.0006960368482396007,-0.0006391135393641889,-0.0006021331064403057,-0.0005760201602242887,-0.0005527722532860935,-0.0005275409203022718,-0.000498588546179235,-0.0004660391714423895,-0.0004306437913328409,-0.0003931954561267048,-0.00035461518564261496,-0.0003162217908538878,-0.0002797752385959029,-0.000247162242885679,0.4413182735443115,0.3489331901073456,0.3920038938522339,0.32080554962158203,0.37471523880958557,0.31623032689094543,0.3838117718696594,0.3158777356147766,0.4140377342700958,0.33044669032096863,0.4101189076900482,0.3209875822067261,0.3836532533168793,0.3050941824913025,0.38035303354263306,0.3039413392543793,0.37613311409950256,0.29570290446281433,0.38718271255493164,0.3152971565723419,0.40014681220054626,0.31918269395828247,0.4146380126476288,0.3206375539302826,0,C,178.20581896551724,897,0.3395788791707159,0.02312744410431533,0.3599092970521542,304.6225850340136,-19.262241221282988,2c73fd2ea868123aeaa27f657146bf51_01M0RFPVZTW8NW05DYV61GQ7EC.mp3
01M0RHT5QBG7MD9CBDYF68TKPY,688.4,44100,1,30358440,0.07566338032484055,0.06820859014987946,0.5801240801811218,0.0,0.04980228290383513,0.04687746949098287,0.4521484375,315041.15625,54.98367292725205,2563.036231221914,1528.0633353654232,3131.929131519249,1260.0833037588388,5741.969846166455,3557.3269198377197,0.006017019506543875,0.07516772300004959,16.24874780854806,5.307499294778435,11.802172461970807,5.454597193488516,17.534068606312957,5.792099198624474,18.889703712852505,5.837255321994336,18.745466157684486,4.849196803446229,18.56478302202598,4.640425222380956,53.543296196893294,7.351669821914562,-264.732421875,101.40387725830078,101.01190185546875,36.60352325439453,7.579892158508301,36.27768325805664,40.98997497558594,22.935461044311523,4.6718292236328125,14.201314926147461,16.94287109375,16.391685485839844,1.4213967323303223,12.539005279541016,7.164486408233643,13.645807266235352,-1.7619256973266602,10.178640365600586,0.5077492594718933,10.786887168884277,-1.7708501815795898,8.84487533569336,2.339921474456787,8.02812671661377,0.4613683521747589,7.88620138168335,3.2044620513916016,7.8434271812438965,0.22241631150245667,9.077392578125,1.2415492534637451,9.132514953613281,4.574519634246826,9.036728858947754,0.41536471247673035,9.143874168395996,3.007492780685425,9.792259216308594,0.8449245095252991,9.871770858764648,-3.088094446823675e-09,2.573412039019729e-10,-6.433530097549323e-11,7.720236117059187e-10,3.940537063318317e-10,1.6083824549983916e-10,3.5384414842631884e-10,-2.2517354647533239e-10,1.7692207421315942e-10,-6.433530097549323e-11,3.6188604890519116e-10,3.940537063318317e-10,8.041912621936653e-12,7.237721533215336e-11,-1.9300590292647968e-10,-9.248199428490977e-11,-2.573412039019729e-10,5.6293386618833097e-11,6.433530097549323e-11,-6.433530097549323e-11,0.4677083194255829,0.33421599864959717,0.461856871843338,0.31412047147750854,0.5101250410079956,0.3204836845397949,0.5186159610748291,0.31592872738838196,0.5260469317436218,0.3282841742038727,0.5313248038291931,0.3323681652545929,0.5069355368614197,0.3026570975780487,0.49085763096809387,0.29688793420791626,0.4861122667789459,0.29165419936180115,0.4861331582069397,0.2991347908973694,0.4695945084095001,0.3031463921070099,0.4603446424007416,0.3132532835006714,5,F,135.99917763157896,1522,0.44313321734567157,0.027011177439830288,8.719092970521542,682.724716553288,-20.839852927953125,1f288a3aa7005c402657c930677e9cc0_01M0RHT5QBG7MD9CBDYF68TKPY.mp3
3C6F3F3C4839423DB83F7A55CD,220.73333333333332,44100,1,9734340,0.11068856716156006,0.06597252935171127,0.4176781475543976,1.591522232047282e-05,0.04071355988336928,0.041126337726500935,0.4951171875,161637.5,52.08542124716657,2300.99458235645,1288.8176529040143,3309.8256616634,810.5904190981022,4589.414970082148,2946.4969659117173,0.00382318627089262,0.011880322359502316,15.065570217267242,5.054373262519987,12.405484996576414,4.852376384758293,18.239763100014198,4.94037193981188,19.431872718102696,4.707370349466283,19.678763845180093,4.133892060946931,19.17549701158876,3.9865428736948663,26.774482895505802,5.204456476895493,-232.24977111816406,102.8877944946289,145.9526824951172,40.48564529418945,1.1938691139221191,20.119749069213867,33.471736907958984,23.555706024169922,-3.5042898654937744,19.14259147644043,14.494084358215332,13.014999389648438,-0.4583449065685272,12.248538970947266,3.5127248764038086,11.368549346923828,-5.0412983894348145,9.027142524719238,-4.356612205505371,9.512223243713379,-3.0640594959259033,9.978971481323242,-0.3274793326854706,9.847652435302734,-2.8436102867126465,9.812525749206543,-0.2901950478553772,9.43380355834961,-4.037184715270996,9.432071685791016,-4.186152458190918,9.171419143676758,1.33219575881958,8.661223411560059,-4.2227277755737305,8.27855110168457,-5.2966156005859375,7.90635347366333,0.041485391557216644,7.976049900054932,-1.60509006086329e-09,-1.60509006086329e-09,-8.02545030431645e-10,2.0063625760791126e-10,-8.527041295280924e-10,-2.0063625760791126e-10,-2.382555708280165e-09,5.517497014828621e-10,-1.6552491599597374e-09,6.019088005793094e-10,2.0063625760791126e-10,-7.523860007241367e-11,-3.134941473081909e-10,-1.5047720014482735e-10,3.009544002896547e-10,-3.2603392208230275e-10,6.269883223719575e-11,-6.269882946163818e-10,3.511134716305264e-10,1.0031812880395563e-10,0.38914406299591064,0.33623790740966797,0.3178611099720001,0.2546863853931427,0.3815736770629883,0.31019720435142517,0.4259720742702484,0.32435160875320435,0.37405574321746826,0.2910867929458618,0.35272499918937683,0.30946114659309387,0.3743375837802887,0.275835245847702,0.49823856353759766,0.3459049165248871,0.4468768537044525,0.32016560435295105,0.3524327874183655,0.29015880823135376,0.34000644087791443,0.30044692754745483,0.33911269903182983,0.29719528555870056,7,G,89.10290948275862,313,0.6735275306703878,0.031177435129889877,1.1029478458049886,211.243537414966,-17.860907735869386,28 (They Long To Be) Close To You.m4a
A7E56197254D451CB98808C9BD,243.86666666666667,44100,1,10754520,0.12373121082782745,0.07999320328235626,0.5792985558509827,1.582926961418707e-05,0.04730523610449893,0.0386742695181548,0.50537109375,233463.53125,53.68219050153337,1972.9442514852956,1019.2714330523268,2667.0250089630254,735.7315995179875,3617.801606946263,2195.563229675858,0.0018798155942931771,0.011199221946299076,18.62325854208461,5.908820831154514,11.82157031682122,4.404318792073082,17.504821225811295,4.463875611907375,20.761360350926225,5.013056568550231,19.65657039010181,4.171715640378797,21.12924562839591,3.835326055168989,28.794733283427863,6.174426711659724,-196.07757568359375,91.55335235595703,160.41656494140625,29.96415901184082,-15.873600006103516,27.346437454223633,18.36101722717285,22.029340744018555,2.94173526763916,15.051725387573242,6.166540145874023,10.980284690856934,-2.488041639328003,8.769598960876465,2.81329345703125,9.732059478759766,-0.7335697412490845,8.867952346801758,-4.345815181732178,9.617121696472168,-0.45407184958457947,9.416022300720215,-1.497835636138916,8.197770118713379,-2.1044652462005615,7.899408340454102,-1.8875563144683838,8.21259880065918,-0.8998028635978699,8.649900436401367,-2.0937187671661377,9.05148696899414,1.630265474319458,7.9982099533081055,-1.5978364944458008,8.952165603637695,-3.7225987911224365,9.095390319824219,1.3866769075393677,8.366232872009277,1.4528720448936383e-09,1.4528720448936383e-09,-3.632180112234096e-10,1.816090056117048e-10,-4.086202765041236e-10,8.172405530082472e-10,7.718383154831088e-10,1.816090056117048e-10,-3.632180112234096e-10,-2.2701125701463098e-10,2.043101382520618e-10,-5.561776039719746e-10,2.2701125701463098e-10,2.49712389654988e-10,1.1350562850731549e-10,2.2701125701463098e-10,9.08045028058524e-11,1.0442517961450903e-09,1.4074698073685e-09,9.98849558619952e-10,0.380295991897583,0.3404187858104706,0.26582542061805725,0.22836166620254517,0.33106234669685364,0.31967535614967346,0.28778889775276184,0.26620247960090637,0.35520482063293457,0.2952392101287842,0.4032961428165436,0.3439839780330658,0.3221161663532257,0.265017569065094,0.3732876479625702,0.33419138193130493,0.27423569560050964,0.2331119179725647,0.357002854347229,0.31317949295043945,0.3834380507469177,0.33011385798454285,0.3222857415676117,0.2600123882293701,5,F,135.99917763157896,477,0.4463499685588521,0.02514945828713272,6.582857142857143,219.04544217687075,-16.268696951217148,15 I Just Fall In Love Again.m4a
8DDE7F1A99A0441C9A1564A6D7,239.2758276643991,44100,1,10552064,0.10773420333862305,0.060022905468940735,0.4974919855594635,1.51691183418734e-05,0.04938748066775837,0.05560210654533145,0.64453125,160494.5625,52.05460323244019,2472.760208208194,1433.764190679549,3224.7070559210133,929.1173571356534,5214.1037160548585,3060.244231357227,0.004168166778981686,0.015921669080853462,21.57355427742472,5.936922781339101,11.525971104871248,4.098913462168352,17.203449122505262,4.387016896169796,19.689184477747542,4.288899700432336,18.91902956187409,3.629340418304413,18.68279063372688,3.1573640333698587,33.88562269493011,5.755699814685613,-207.64866638183594,91.67496490478516,143.36978149414062,37.11452865600586,-9.42697811126709,20.854270935058594,42.54765701293945,19.431432723999023,-0.5730072259902954,17.729469299316406,15.418540954589844,12.780220031738281,-2.610961437225342,10.988268852233887,1.7391324043273926,10.395332336425781,4.018022537231445,9.436188697814941,-2.4949162006378174,9.4285888671875,-1.2686734199523926,8.252037048339844,-0.2272864580154419,8.71281623840332,-3.132859945297241,8.749382972717285,-3.8793020248413086,7.745794296264648,-1.9094843864440918,8.164359092712402,-3.9785890579223633,7.748107433319092,-0.4213826358318329,7.472842693328857,-1.110885739326477,7.338223934173584,-4.319752216339111,7.042102336883545,-1.397151231765747,6.334220886230469,0.0,-7.403584967313748e-10,-8.329033573950539e-10,1.4807169934627495e-09,-1.8508963250951638e-09,-1.850896241828437e-10,1.4344446741532124e-09,-3.470430540164493e-11,-7.866309270632144e-10,9.254481625475819e-10,1.0179929121889586e-09,2.3136204063689547e-10,-3.239068457894234e-10,5.552688864263189e-10,2.3136204063689547e-10,4.6272408127379094e-10,7.172223370766062e-10,-2.7763444321315944e-10,-1.619534228947117e-10,-1.1568102031844774e-10,0.4129095673561096,0.26953238248825073,0.4362666606903076,0.33715149760246277,0.35323017835617065,0.2363387942314148,0.4484814703464508,0.29308849573135376,0.46957722306251526,0.31033939123153687,0.3802777826786041,0.26902589201927185,0.41192126274108887,0.3134346008300781,0.4157928228378296,0.24885980784893036,0.5435775518417358,0.32275766134262085,0.39729660749435425,0.25540706515312195,0.38261058926582336,0.26085737347602844,0.4623767137527466,0.3122636675834656,8,G#,166.70866935483872,629,0.36168407065586317,0.015290801599175584,0.47600907029478456,227.61360544217686,-18.61799587200653,01 Yesterday Once More.m4a
8384A4DBF2B24CF98148BC9190,217.96366666666665,48000,1,10462256,0.09641610831022263,0.032974012196063995,0.1612354815006256,0.0,0.06572710060099095,0.04224287836737983,0.54052734375,108638.390625,50.359833233221146,3906.1349387956343,1319.6677389221336,4235.2417886801895,882.3969762266486,8286.198235258136,2798.042616083805,0.015571254305541515,0.0985410213470459,15.949019633061496,6.509570458335793,9.961461123331322,3.791837948092793,12.63533770329454,3.8975053931350083,16.029751586750667,4.299204126737527,17.515019951662477,4.093433932969326,16.017518127778686,2.838870167394461,41.83287190981768,23.98346261292708,-175.8126678466797,92.5989761352539,111.23798370361328,30.766767501831055,-26.191904067993164,23.623220443725586,51.31647872924805,18.35153579711914,-3.241061210632324,13.888248443603516,25.815698623657227,13.37176513671875,-7.868750095367432,11.075519561767578,20.026887893676758,10.214136123657227,-4.0044379234313965,9.234285354614258,11.988120079040527,9.290264129638672,0.8685057163238525,7.8525519371032715,5.041075229644775,8.638561248779297,-2.1777169704437256,7.669041633605957,3.986971616744995,8.538935661315918,-2.3604657649993896,7.569401741027832,2.8103551864624023,7.400337219238281,-1.7808867692947388,6.559016704559326,4.012944221496582,6.87698221206665,-0.1746402233839035,6.015318393707275,1.1884255409240723,6.773281097412109,-0.017916247248649597,-0.006080449093133211,0.0013576204655691981,-0.0012648510746657848,0.0018233655719086528,0.0004057068144902587,0.0013735783286392689,-0.00039002110133878887,0.0008818886708468199,-0.00022629409795626998,-0.0004323486937209964,0.00047517975326627493,0.0010406889487057924,0.0007638366660103202,-0.00040678464574739337,-0.00016726502508390695,-0.0001038160698954016,-0.00012243993114680052,0.0002588459465187043,-0.00011365287355147302,0.5140950083732605,0.262913316488266,0.5436559319496155,0.2974355220794678,0.5389779806137085,0.2958540916442871,0.5258517861366272,0.26491349935531616,0.5698550939559937,0.2755065858364105,0.5685513615608215,0.2737540006637573,0.5641986131668091,0.30061954259872437,0.5322243571281433,0.28328317403793335,0.5448342561721802,0.2654593586921692,0.5905413031578064,0.2854261100292206,0.5715072154998779,0.29243120551109314,0.5273716449737549,0.26577597856521606,9,A,117.1875,342,0.5130948191593353,0.021577547431355704,0.6613333333333333,175.62666666666667,-20.22555062696304,椎名林檎 - The Creamy Season.flac
