audio_path,passed,reasons,warnings,duration,sample_rate,bit_depth,channels,file_size,silence_ratio,clipping_ratio,snr_db,dynamic_range_db,loudness_lufs,true_peak_db,corrupted,too_short,too_long,low_sample_rate,low_bit_depth,high_silence,high_clipping,low_snr,low_dynamic_range,loudness_normalized,noise_candidate,noise_candidate_reason
/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/f0/b8/f0b8fba5717578aecd96cb0114ff8ad7_01M0E9X162CTB4D15WZQ5D8FVX.wav,False,SNR过低: 19.3dB < 20dB,降噪候选: silence_ratio=0.34(20%-50%),30.0,44100,16,2,5292142,0.3425,0.0,19.27,51.99,-18.64,-0.1,False,False,False,False,False,False,False,True,False,False,True,silence_ratio=0.34(20%-50%)
/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/62/96/6296d8903f0d52a9225aaafabb1eb449_01M0E9X17RZ522YBF6Z913H4VJ.wav,False,静音占比过高: 62.6% > 50.0%,降噪候选: spectral_flatness=0.395>0.3,30.0,44100,16,2,5292142,0.6258,0.0,27.78,75.08,-18.38,-2.38,False,False,False,False,False,True,False,False,False,False,True,spectral_flatness=0.395>0.3
/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/0e/5b/0e5bed0b45b606bc1d1b7678bc07bc70_01M0E9X19DMAXGT6QD167G1YJX.wav,True,,降噪候选: silence_ratio=0.30(20%-50%),30.0,44100,16,2,5292142,0.2988,0.0,21.58,44.98,-18.06,-1.32,False,False,False,False,False,False,False,False,False,False,True,silence_ratio=0.30(20%-50%)
/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/13/b9/13b90e65b754067abdde582a4439ff52_01M0E9X1AGP5JXX7YEA7NAV25V.wav,True,,降噪候选: silence_ratio=0.44(20%-50%),30.0,44100,16,2,5292142,0.4361,0.0,24.55,68.33,-18.99,-2.69,False,False,False,False,False,False,False,False,False,False,True,silence_ratio=0.44(20%-50%)
/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e8/fb/e8fb173150cd26420e155e6959acf3f5_01M0E9X1BHAGVNQYTXE4CMNJV0.wav,False,SNR过低: 19.9dB < 20dB,降噪候选: silence_ratio=0.30(20%-50%),30.0,44100,16,2,5292142,0.303,0.0,19.88,45.52,-17.5,-0.02,False,False,False,False,False,False,False,True,False,False,True,silence_ratio=0.30(20%-50%)
/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/25/84/258454060d359241f2ea3499f91e4fd9_01M0E9X1CNR601CZY38WVQB82E.wav,False,时长过短: 2.0s < 5s,降噪候选: spectral_flatness=1.000>0.3,2.015,44100,16,2,355538,0.0,0.0,inf,0.0,-inf,-200.0,False,True,False,False,False,False,False,False,False,False,True,spectral_flatness=1.000>0.3
