audio_id,n_tools,tools,mean_bpm,std_bpm,min_bpm,max_bpm,range_bpm,diff_essentia_librosa
13b90e65b754067abdde582a4439ff52_01M0E9X1AGP5JXX7YEA7NAV25V,2,"essentia,librosa",81.06742477416992,0.3179130554199219,80.74951171875,81.38533782958984,0.6358261108398438,0.6358261108398438
6296d8903f0d52a9225aaafabb1eb449_01M0E9X17RZ522YBF6Z913H4VJ,2,"essentia,librosa",128.60107421875,32.89794921875,95.703125,161.4990234375,65.7958984375,65.7958984375
de3496908c92f8421727d3e527103b57_01M0E9X1D5FB4ZND9B13XSD71K,2,"essentia,librosa",121.52741622924805,1.5194587707519531,120.0079574584961,123.046875,3.0389175415039062,3.0389175415039062
258454060d359241f2ea3499f91e4fd9_01M0E9X1CNR601CZY38WVQB82E,2,"essentia,librosa",0.0,0.0,0.0,0.0,0.0,0.0
f0b8fba5717578aecd96cb0114ff8ad7_01M0E9X162CTB4D15WZQ5D8FVX,2,"essentia,librosa",118.60934482921255,1.155509601939805,117.45383522727273,119.76485443115234,2.31101920387961,2.31101920387961
0e5bed0b45b606bc1d1b7678bc07bc70_01M0E9X19DMAXGT6QD167G1YJX,2,"essentia,librosa",121.47917556762695,1.5676994323730469,119.9114761352539,123.046875,3.1353988647460938,3.1353988647460938
e8fb173150cd26420e155e6959acf3f5_01M0E9X1BHAGVNQYTXE4CMNJV0,2,"essentia,librosa",118.04606281627309,0.5922275890003519,117.45383522727273,118.63829040527344,1.1844551780007038,1.1844551780007038
